item_id,date,p10,p50,p90
1,2018-01-02T00:00:00Z,-1532.3023107495046,1151.6102230464016,3631.997871667827
1,2018-01-02T01:00:00Z,-2602.5662435761333,249.4571991115768,3397.804328310241
1,2018-01-02T02:00:00Z,-3162.4430527630752,-237.30687181018087,2476.3171269051672
1,2018-01-02T03:00:00Z,-3854.3284794652614,257.94511780195006,2167.8186772228796
1,2018-01-02T04:00:00Z,-1809.8402429221906,517.0628728049285,4369.689986851999
1,2018-01-02T05:00:00Z,-317.4102375783277,2992.3678288492747,6634.436728408481
1,2018-01-02T06:00:00Z,1887.9457981535443,4763.174835046741,7590.054772576994
1,2018-01-02T07:00:00Z,2399.941645982173,5236.958297597357,8399.14335685045
1,2018-01-02T08:00:00Z,3339.053172004377,5879.219446057962,8707.319563305236
1,2018-01-02T09:00:00Z,2754.7683334864564,5079.101812415351,8287.814171005324
1,2018-01-02T10:00:00Z,2582.9581118300343,4992.8437746985055,7695.30157934781
1,2018-01-02T11:00:00Z,1099.626393221109,4049.669114513968,7605.235530827201
1,2018-01-02T12:00:00Z,1746.7631228446048,4902.483505808839,7263.285042909909
1,2018-01-02T13:00:00Z,2615.7560015663803,5334.695918945205,8360.941177726998
1,2018-01-02T14:00:00Z,2970.0483090857506,5731.596073353085,8391.294349866052
1,2018-01-02T15:00:00Z,3072.328965329103,6196.951878464966,9225.689440788652
1,2018-01-02T16:00:00Z,3579.5598490296525,6047.5003628146405,8834.956998874948
1,2018-01-02T17:00:00Z,3002.1901402409785,5168.800265058929,8504.08351471153
1,2018-01-02T18:00:00Z,1413.4524098722304,5439.981807570939,7647.176516155927
1,2018-01-02T19:00:00Z,1258.7540091040837,4065.3829990714935,7232.883962798208
1,2018-01-02T20:00:00Z,280.20215736398313,3314.2182499191003,5607.3511976873315
1,2018-01-02T21:00:00Z,-308.7942636490634,2524.3097217323943,5198.748433388006
1,2018-01-02T22:00:00Z,-849.3977950507876,2075.2571039983445,4992.059502726085
1,2018-01-02T23:00:00Z,-2022.9737150615358,1163.4464526502584,4534.120764206434
1,2018-01-03T00:00:00Z,-2058.722207124398,1424.3018379319587,3912.020971731131
1,2018-01-03T01:00:00Z,-3138.484805745963,60.09586334805928,3222.8097133972237
1,2018-01-03T02:00:00Z,-3667.24081335767,-294.0907745805599,2279.3961027486403
1,2018-01-03T03:00:00Z,-3156.9127679344515,28.528459235420087,2758.696763437104
1,2018-01-03T04:00:00Z,-2817.9057104462486,477.9249915857625,4156.753583269974
1,2018-01-03T05:00:00Z,-694.0042282205641,2242.5402758375835,5798.301603684617
1,2018-01-03T06:00:00Z,1469.994267127187,3624.23352000329,6958.373954895851
1,2018-01-03T07:00:00Z,2830.059668143985,5334.825788181264,8757.574418048198
1,2018-01-03T08:00:00Z,3446.3291894232984,5689.831782077882,8653.266736026455
1,2018-01-03T09:00:00Z,2343.8670257365075,4980.066551872347,8210.016666032881
1,2018-01-03T10:00:00Z,1566.9505195123388,4829.088982722874,7924.457985182033
1,2018-01-03T11:00:00Z,2016.4760949333981,4789.144636560513,6795.223509167441
1,2018-01-03T12:00:00Z,1802.6512189135929,4918.159365313691,7371.5595349173145
1,2018-01-03T13:00:00Z,2356.89616456934,5134.681120705765,7594.035699731358
1,2018-01-03T14:00:00Z,1926.3451040993427,5638.483945878253,7902.788792417484
1,2018-01-03T15:00:00Z,3560.1834173451443,7133.919473493027,9790.05330089102
1,2018-01-03T16:00:00Z,3921.066950215262,6457.162476321046,9349.614880446248
1,2018-01-03T17:00:00Z,2643.127954523313,5861.089342053365,8921.837910987755
1,2018-01-03T18:00:00Z,2530.30259783781,5755.720499697316,8058.184346859361
1,2018-01-03T19:00:00Z,1212.7816263120544,4215.510724922162,6712.978784152021
1,2018-01-03T20:00:00Z,-427.6341157478769,3222.827165162701,5744.14011570157
1,2018-01-03T21:00:00Z,-55.509657152483214,2571.035150287471,6164.436246793668
1,2018-01-03T22:00:00Z,-181.46201613543008,2093.128674119595,4937.47015163894
1,2018-01-03T23:00:00Z,-1613.7994394066295,1780.9899575644893,4160.60113654148
1,2018-01-04T00:00:00Z,-1634.8430513871072,1213.4177777671857,4024.8018744392125
1,2018-01-04T01:00:00Z,-3165.4824618685416,550.1010880697868,3432.591366117248
1,2018-01-04T02:00:00Z,-3100.5007230626693,-293.1291900980275,2548.5206247332894
1,2018-01-04T03:00:00Z,-2706.370048716354,-62.39601192850879,3229.581164217729
1,2018-01-04T04:00:00Z,-2301.2470708428614,1216.9446726677384,3772.2852610261907
1,2018-01-04T05:00:00Z,-598.904138888337,2798.169340146453,6026.181747093811
1,2018-01-04T06:00:00Z,1764.9875133403784,4616.574061346839,7615.320778572503
1,2018-01-04T07:00:00Z,2367.450685675697,5543.912192398354,8696.803822523942
1,2018-01-04T08:00:00Z,3481.105608646382,5928.198064828713,9332.196136369123
1,2018-01-04T09:00:00Z,2430.023395333325,5493.883560874456,8424.297548785042
1,2018-01-04T10:00:00Z,2688.818372731484,5492.625949436698,8023.9163762109
1,2018-01-04T11:00:00Z,1350.4504734346665,4608.315332481865,7556.391051397046
1,2018-01-04T12:00:00Z,2028.6456275422488,5300.239730249254,7564.15260293212
1,2018-01-04T13:00:00Z,2145.372200007401,5169.711405916067,7877.73655584319
1,2018-01-04T14:00:00Z,3301.151844047409,6647.720949652104,9103.806683081071
1,2018-01-04T15:00:00Z,3110.2804793684654,6932.928462297203,9236.772055055082
1,2018-01-04T16:00:00Z,3172.884041969898,7113.583507484674,10320.287410016066
1,2018-01-04T17:00:00Z,2318.457789506777,5971.2713539932265,8701.016444701076
1,2018-01-04T18:00:00Z,2830.489804515547,5462.6424446493,8197.319213938443
1,2018-01-04T19:00:00Z,944.6578552487622,3720.615749548772,6829.854702222281
1,2018-01-04T20:00:00Z,672.7503372031633,3162.4894630126073,6421.645546462982
1,2018-01-04T21:00:00Z,-530.3113820907552,2360.5107228804236,4926.716508291442
1,2018-01-04T22:00:00Z,-169.5746118887855,2459.9879176474474,5247.986693497998
1,2018-01-04T23:00:00Z,-939.6638854737403,1676.6641597504256,4705.835306156469
1,2018-01-05T00:00:00Z,-2140.4815543367977,973.5619613807465,4701.683962194273
1,2018-01-05T01:00:00Z,-2114.992541328595,574.0946940491394,3074.052998349558
1,2018-01-05T02:00:00Z,-3109.565023252842,-525.9072800038332,2500.5236132311884
1,2018-01-05T03:00:00Z,-2362.2419038992725,103.91107362593108,2670.597296353787
1,2018-01-05T04:00:00Z,-2292.511731380262,869.7160745740621,3956.352652033029
1,2018-01-05T05:00:00Z,-520.8454615541482,2178.1403634825374,5630.587590898542
1,2018-01-05T06:00:00Z,1928.1741928993642,4579.984180869256,7293.187753904889
1,2018-01-05T07:00:00Z,3028.6001390120714,5775.503943730701,8351.14029145897
1,2018-01-05T08:00:00Z,2706.2828447617453,6217.844453456257,8825.572115674495
1,2018-01-05T09:00:00Z,3386.5248215077154,5706.832922540877,8692.916397448571
1,2018-01-05T10:00:00Z,2326.6693009224596,4829.838673891457,8337.41246098824
1,2018-01-05T11:00:00Z,2382.51856731015,5445.120534511966,7981.49263082254
1,2018-01-05T12:00:00Z,2363.1155960634874,5281.199909132827,8844.68197514811
1,2018-01-05T13:00:00Z,2953.384575140054,5241.442220468881,8406.793083544973
1,2018-01-05T14:00:00Z,3385.2815704524755,6151.1795120693405,8734.645053572072
1,2018-01-05T15:00:00Z,3354.245912690515,6727.603733923299,9753.56193124304
1,2018-01-05T16:00:00Z,3934.636221389895,6928.29756707247,10077.232128504973
1,2018-01-05T17:00:00Z,3900.5442116044087,6406.335360813824,8579.561310590769
1,2018-01-05T18:00:00Z,2671.7329377827095,5346.410336240829,8249.276732935592
1,2018-01-05T19:00:00Z,1497.8645965290684,4369.236597316485,7965.239282279018
1,2018-01-05T20:00:00Z,89.43535207438708,3418.523212104066,6299.699525957336
1,2018-01-05T21:00:00Z,-921.8216804274907,2672.9183959733145,5641.61258829301
1,2018-01-05T22:00:00Z,-1089.8961242360074,2641.6646093699997,4490.16287479829
1,2018-01-05T23:00:00Z,-1197.013619279472,1382.7281626332433,4373.783803590184
1,2018-01-06T00:00:00Z,-2392.6332951816466,1085.2713985686562,4352.260866685367
1,2018-01-06T01:00:00Z,-3183.026211471857,-417.65078797741,3431.731730890033
1,2018-01-06T02:00:00Z,-3166.633729431657,-543.7937327869398,2378.5779370944647
1,2018-01-06T03:00:00Z,-3642.1962625747706,-351.81596086919103,2570.69975700645
1,2018-01-06T04:00:00Z,-2522.782468058868,783.9580831860371,3971.8186839748773
1,2018-01-06T05:00:00Z,-355.8784358350017,3042.28277915818,5159.974320262563
1,2018-01-06T06:00:00Z,711.9886121968652,3605.2212241796906,6734.3797291820865
1,2018-01-06T07:00:00Z,2212.70064464481,5394.207834914612,8555.145926202646
1,2018-01-06T08:00:00Z,1654.9901999506478,5117.622153492577,8540.062071657261
1,2018-01-06T09:00:00Z,2050.1800509971945,4805.27636016354,7724.1059252709365
1,2018-01-06T10:00:00Z,1467.453132324339,4465.261171746516,6934.524243080334
1,2018-01-06T11:00:00Z,1274.384810030101,4571.55803517405,7726.182741874133
1,2018-01-06T12:00:00Z,1484.2263803089058,4042.246737434631,6987.603745822076
1,2018-01-06T13:00:00Z,1433.3626873022877,4636.489478171399,7258.168544340177
1,2018-01-06T14:00:00Z,2123.286002869897,4836.982652885958,8242.919426909906
1,2018-01-06T15:00:00Z,2149.9527886306246,5006.47719126739,7696.831510951088
1,2018-01-06T16:00:00Z,2762.190166163632,5369.464340698677,8439.759665290005
1,2018-01-06T17:00:00Z,1928.6161097878826,4048.159831477201,7541.115255931101
1,2018-01-06T18:00:00Z,1021.4031192490615,3854.2206753825853,6913.739982405393
1,2018-01-06T19:00:00Z,-366.2742051167111,3007.5391498543186,5260.998561456245
1,2018-01-06T20:00:00Z,-573.3836954118981,1639.9353421148887,5054.522712031085
1,2018-01-06T21:00:00Z,-2419.8075259521897,1160.4479910661573,3569.7364505186365
1,2018-01-06T22:00:00Z,-1696.730299035844,1163.512243045371,3061.9846357801107
1,2018-01-06T23:00:00Z,-2564.5338743346365,18.78218567546577,2798.57609947918
1,2018-01-07T00:00:00Z,-3817.1985730079155,-357.0511747071459,2298.7649495366677
1,2018-01-07T01:00:00Z,-3588.3874907665486,-687.3591027597091,1826.705261560176
1,2018-01-07T02:00:00Z,-3978.2434740827307,-1886.6137158560525,772.1207379293614
1,2018-01-07T03:00:00Z,-4857.070140263242,-2367.0982563259217,887.9695449950932
1,2018-01-07T04:00:00Z,-3757.29656366679,-711.8184900378496,2230.125374288155
1,2018-01-07T05:00:00Z,-1610.781231731245,1333.4924136563477,4103.160591938053
1,2018-01-07T06:00:00Z,-343.74919846975354,3515.489572085354,6062.476149891736
1,2018-01-07T07:00:00Z,625.1334143359431,4292.224280590932,7022.224752772774
1,2018-01-07T08:00:00Z,507.8853601723763,3783.292709087919,6391.09615723897
1,2018-01-07T09:00:00Z,1256.0175666845398,3927.4253328512455,7351.686724968474
1,2018-01-07T10:00:00Z,766.6314519466064,3711.2019184168134,7253.554112217102
1,2018-01-07T11:00:00Z,1308.4320670171214,3542.182201703819,6323.850667574496
1,2018-01-07T12:00:00Z,506.30069056289585,3603.159058421453,6512.836504959688
1,2018-01-07T13:00:00Z,1072.4150556469635,3556.838884111758,6624.713917880981
1,2018-01-07T14:00:00Z,1089.5481341722043,3972.1162352755537,7328.745170163835
1,2018-01-07T15:00:00Z,2130.901837382734,4419.649697244384,7548.351740439866
1,2018-01-07T16:00:00Z,2770.263730386412,5158.257263602431,8283.368969546513
1,2018-01-07T17:00:00Z,1649.4143006254462,4639.223090238777,8004.222589673163
1,2018-01-07T18:00:00Z,1023.4456530878119,4030.7839640778407,7589.383012715973
1,2018-01-07T19:00:00Z,305.2594919362473,3494.0654586925853,6245.721477645553
1,2018-01-07T20:00:00Z,-833.7809078450546,2628.379506624213,5606.0702506953785
1,2018-01-07T21:00:00Z,-1526.943063648425,2210.9118279618556,4520.4656156596575
1,2018-01-07T22:00:00Z,-1417.8648655439117,1590.8428388437037,4277.376971599791
1,2018-01-07T23:00:00Z,-2065.3133448806248,1167.6050009407118,4113.127321046684
1,2018-01-08T00:00:00Z,-2574.2549201479433,366.3590915113209,3490.820510042655
1,2018-01-08T01:00:00Z,-3452.6007620517344,-696.2958728433041,2297.096266478884
1,2018-01-08T02:00:00Z,-4265.7963103119955,-736.0873850725777,2003.82333885356
1,2018-01-08T03:00:00Z,-3711.2356263797465,-855.4814737972322,2586.287100204563
1,2018-01-08T04:00:00Z,-2467.6520110014426,912.7958825379027,3808.6951789798927
1,2018-01-08T05:00:00Z,-127.38371850732574,2685.631687026546,5363.209535566637
1,2018-01-08T06:00:00Z,866.540367421077,4217.6407613940955,6892.08812761023
1,2018-01-08T07:00:00Z,2907.602621765764,5389.0776223520525,7923.665298860766
1,2018-01-08T08:00:00Z,2431.7848933934238,5458.040954729115,8725.013710904235
1,2018-01-08T09:00:00Z,2831.6927937574305,5477.2387436925,8705.66902485432
1,2018-01-08T10:00:00Z,1893.6238728618728,4557.707721699769,7380.517206568136
1,2018-01-08T11:00:00Z,973.2446358430839,4242.275949603028,7070.468355018617
1,2018-01-08T12:00:00Z,1807.1125625378463,4773.423470980435,7187.733998462392
1,2018-01-08T13:00:00Z,2544.7365797680436,5023.704966212166,8138.686314977067
1,2018-01-08T14:00:00Z,2825.3402410229432,5661.948463270677,8727.214036344667
1,2018-01-08T15:00:00Z,4199.975122685346,6439.113410668418,8189.574935568595
1,2018-01-08T16:00:00Z,3520.3417369913186,6476.28117381571,9640.457550342788
1,2018-01-08T17:00:00Z,3475.986382115461,5847.311233781369,8563.677164392015
1,2018-01-08T18:00:00Z,2342.9923604349883,5503.4514702294055,9098.578442480364
1,2018-01-08T19:00:00Z,2169.0017616805426,4428.1361249155725,7339.187630998397
1,2018-01-08T20:00:00Z,90.0705526109241,3190.086652511903,5745.526156786684
1,2018-01-08T21:00:00Z,-553.8635717312586,3092.4209627215087,5727.5235454067115
1,2018-01-08T22:00:00Z,-944.5561621444822,2538.818709454434,5238.605203125183
1,2018-01-08T23:00:00Z,-1188.7463871574544,1613.5741655410477,4561.630528658709
1,2018-01-09T00:00:00Z,-1670.7653601371699,1425.4817839817879,4283.860511547917
1,2018-01-09T01:00:00Z,-2812.1039277009877,10.750118906798207,3538.5339959915686
1,2018-01-09T02:00:00Z,-3194.6765241037506,-486.617910445937,2862.3467264117035
1,2018-01-09T03:00:00Z,-2797.3234778150095,247.4846363497989,2939.156920426682
1,2018-01-09T04:00:00Z,-1314.7790209855043,1826.7283078601415,5162.754620393309
1,2018-01-09T05:00:00Z,-951.8204324103663,2825.7372740981796,5869.783750523346
1,2018-01-09T06:00:00Z,1925.101659370764,3950.5558725985647,6846.435890653191
1,2018-01-09T07:00:00Z,2675.593428740806,5467.005777646864,7870.377039429138
1,2018-01-09T08:00:00Z,3056.0349790519363,6260.09219240365,9142.75961900487
1,2018-01-09T09:00:00Z,1546.3746831489188,4975.111093447863,8153.868743612357
1,2018-01-09T10:00:00Z,1973.0209104608311,4646.343045816701,8013.2034310118415
1,2018-01-09T11:00:00Z,1390.6071073339035,4598.5182146781535,7009.729930971442
1,2018-01-09T12:00:00Z,2513.3010035211823,4841.391011631223,7463.357720455889
1,2018-01-09T13:00:00Z,1821.781906876187,4843.104417716364,7770.767478893975
1,2018-01-09T14:00:00Z,2848.116218865554,5618.568267222758,8246.155796698515
1,2018-01-09T15:00:00Z,2795.4299733226226,6666.9148086197265,9324.810196453062
1,2018-01-09T16:00:00Z,3556.5238402542795,5780.67781715516,9113.631117622854
1,2018-01-09T17:00:00Z,1832.8533618782167,5487.434704938255,8452.116006200751
1,2018-01-09T18:00:00Z,1355.7110412971883,4803.285387857749,7617.357271909179
1,2018-01-09T19:00:00Z,954.6538195904714,3975.0879474197986,6758.461430862793
1,2018-01-09T20:00:00Z,-166.4447106143125,2738.0149723483487,5111.097429112301
1,2018-01-09T21:00:00Z,-874.6937937460607,2066.899961161904,4857.270050260406
1,2018-01-09T22:00:00Z,-959.7394689312018,1516.7871261787423,4927.9801312330965
1,2018-01-09T23:00:00Z,-2046.6821471713463,1608.620480163269,3975.1634606715306
1,2018-01-10T00:00:00Z,-2120.819122075242,644.9766407417663,3442.4167033479175
1,2018-01-10T01:00:00Z,-3408.4619268202914,53.75225412329843,2682.7067710811816
1,2018-01-10T02:00:00Z,-4260.622679417858,-1064.9005145242095,2432.396224533296
1,2018-01-10T03:00:00Z,-3817.5430398499516,-61.75767280395672,2480.8716660774057
1,2018-01-10T04:00:00Z,-2583.322187898897,972.9847490714642,3980.3822185428835
1,2018-01-10T05:00:00Z,-69.44811531688583,2025.640553178026,4937.505295527144
1,2018-01-10T06:00:00Z,926.3921385853928,4256.544542909824,7318.880121075438
1,2018-01-10T07:00:00Z,2227.797088910336,5368.604787698773,7991.53960090771
1,2018-01-10T08:00:00Z,2355.205651517251,5685.840648130094,8144.092182369297
1,2018-01-10T09:00:00Z,2627.197946036557,5702.244739214409,8100.893601482259
1,2018-01-10T10:00:00Z,886.78499746545,4623.137414336851,7751.567842487786
1,2018-01-10T11:00:00Z,1268.754582468443,3835.5262085475624,7311.401562534993
1,2018-01-10T12:00:00Z,709.617848139872,4826.624851994404,7713.676258226978
1,2018-01-10T13:00:00Z,1457.1873460483107,5198.733343211948,7655.082479995155
1,2018-01-10T14:00:00Z,2851.2409437206434,6077.2018794559535,9672.966061635714
1,2018-01-10T15:00:00Z,3303.678531368079,6405.721741853521,8925.265538074666
1,2018-01-10T16:00:00Z,3792.429761124824,6418.381621294856,8659.66347435148
1,2018-01-10T17:00:00Z,3262.3487814993796,6033.286403925747,8883.812830290852
1,2018-01-10T18:00:00Z,2154.1102743391557,5153.633934292097,7586.534716237442
1,2018-01-10T19:00:00Z,1038.129431306725,4491.679180349615,7004.046483734243
1,2018-01-10T20:00:00Z,1052.2611562445245,2901.558555249528,5981.000707025429
1,2018-01-10T21:00:00Z,-885.1938758486881,2190.9996547918495,5285.928849629074
1,2018-01-10T22:00:00Z,-699.6822209268112,1943.1788227130328,5353.734453652156
1,2018-01-10T23:00:00Z,-1146.1345553000551,1712.0415976318823,5084.557295650999
1,2018-01-11T00:00:00Z,-1571.001624356838,714.0942004102849,3382.656288070446
1,2018-01-11T01:00:00Z,-1842.559762269139,273.5928313721008,3372.0248118903714
1,2018-01-11T02:00:00Z,-3318.8500380811893,-757.1596751442898,1902.8446328661535
1,2018-01-11T03:00:00Z,-3236.695081842656,-225.10151388876284,2609.04574729762
1,2018-01-11T04:00:00Z,-2322.5799928543997,1210.456719793519,4390.20923569405
1,2018-01-11T05:00:00Z,-79.48340643526808,3008.3383633578587,6058.598507881759
1,2018-01-11T06:00:00Z,1676.6408173799077,4575.570230468454,7059.5042799736375
1,2018-01-11T07:00:00Z,2428.1645492042294,5284.458440601921,8067.326149614935
1,2018-01-11T08:00:00Z,2785.198860450134,6259.30498725673,8795.158462813975
1,2018-01-11T09:00:00Z,2318.5399620091075,5101.946064443423,8855.658841079001
1,2018-01-11T10:00:00Z,1941.5940063777362,4520.414637054277,8473.553222858554
1,2018-01-11T11:00:00Z,1607.0232822278535,4712.61643007767,7286.356006074074
1,2018-01-11T12:00:00Z,1960.3389728699112,4900.752969231077,8412.920922996504
1,2018-01-11T13:00:00Z,1798.1510854741805,5490.430564042572,8412.964992225616
1,2018-01-11T14:00:00Z,2988.4294492228896,5593.450490133365,8467.868655631923
1,2018-01-11T15:00:00Z,3672.503807194922,6250.710385741515,9130.19531523095
1,2018-01-11T16:00:00Z,3254.328460422142,6400.694476387174,9154.600395693575
1,2018-01-11T17:00:00Z,3385.138520285836,5800.101438703019,8766.90155097469
1,2018-01-11T18:00:00Z,1702.383959128073,5218.120679331557,8007.11069647204
1,2018-01-11T19:00:00Z,670.6210836738319,3888.821926468056,6717.154464634216
1,2018-01-11T20:00:00Z,-246.6029751627666,3253.736098324742,6280.21249579797
1,2018-01-11T21:00:00Z,-1116.0115081211866,2265.6549035400753,5113.347320001305
1,2018-01-11T22:00:00Z,-337.53521705711455,2549.534659907975,4955.653259932877
1,2018-01-11T23:00:00Z,-1663.9697318974438,746.8865962907369,4635.214406181702
1,2018-01-12T00:00:00Z,-1828.2418994147802,889.1710783449238,3722.6009538611315
1,2018-01-12T01:00:00Z,-2936.2016871089713,414.87684505580626,2821.0952618061524
1,2018-01-12T02:00:00Z,-3580.822079503445,-178.78910498882027,2941.397990455362
1,2018-01-12T03:00:00Z,-2964.887012897064,423.3554258966836,3656.8553421933516
1,2018-01-12T04:00:00Z,-1794.5849338319654,916.8558938072729,4100.498329704522
1,2018-01-12T05:00:00Z,-397.4260027702376,3152.240039298008,6333.37922733298
1,2018-01-12T06:00:00Z,1610.9517650714502,4388.171849511266,7094.997663456255
1,2018-01-12T07:00:00Z,1897.5586821460593,6015.722150431838,7986.947628038429
1,2018-01-12T08:00:00Z,3019.5622943644485,5773.10356782583,8045.470103749433
1,2018-01-12T09:00:00Z,2574.6251633079664,5850.048244451488,8446.589118561023
1,2018-01-12T10:00:00Z,2421.2220368049807,5407.126812420975,7741.391739574048
1,2018-01-12T11:00:00Z,2568.2879694373887,5189.430846829119,7873.119357369787
1,2018-01-12T12:00:00Z,2094.633288425934,4801.886207593115,7719.196928915573
1,2018-01-12T13:00:00Z,2792.993852131068,5769.531247351699,9009.852561133557
1,2018-01-12T14:00:00Z,3152.8800599970273,6054.423621611116,8969.997744222632
1,2018-01-12T15:00:00Z,2922.9739219890853,6681.32640380522,8801.355170678458
1,2018-01-12T16:00:00Z,3364.70318105731,6358.659973899742,8618.571381587408
1,2018-01-12T17:00:00Z,2834.748341933471,5608.959670240101,8648.026376619375
1,2018-01-12T18:00:00Z,1997.183055086297,4999.433597904359,7719.619594389727
1,2018-01-12T19:00:00Z,1862.079033680378,4557.21273850598,7075.116294090292
1,2018-01-12T20:00:00Z,553.8848069806891,3325.136158140751,5936.901360856954
1,2018-01-12T21:00:00Z,-440.58773142580867,2361.0767482309816,4798.346889126569
1,2018-01-12T22:00:00Z,130.0752873789861,2700.9779975811116,5568.406756282194
1,2018-01-12T23:00:00Z,-1397.018045041008,1452.7540605680063,4659.904799714546
1,2018-01-13T00:00:00Z,-1855.3086047672064,1102.6417802208475,3893.3112427945157
1,2018-01-13T01:00:00Z,-2484.944644684466,-140.09376828139298,2744.66873574641
1,2018-01-13T02:00:00Z,-3929.5516050976125,-999.8549957805506,1799.2722182904135
1,2018-01-13T03:00:00Z,-3093.1626864936666,-669.3832830858014,1876.1073489842602
1,2018-01-13T04:00:00Z,-2635.2612565949953,223.659999291894,3817.585302850805
1,2018-01-13T05:00:00Z,-770.1702360016611,2416.3288377600074,5108.5341983558155
1,2018-01-13T06:00:00Z,720.0977613063455,4094.900216384862,6681.077380967019
1,2018-01-13T07:00:00Z,2254.6354382468394,4909.08121230258,7805.967104543926
1,2018-01-13T08:00:00Z,2382.303155637827,5124.006175673236,8701.613431954229
1,2018-01-13T09:00:00Z,1482.445384987207,4778.195091305494,8174.793433174114
1,2018-01-13T10:00:00Z,885.3116128699653,4051.8600810418247,7097.819677567002
1,2018-01-13T11:00:00Z,1406.0474129193071,4230.3873450276005,6862.504125366939
1,2018-01-13T12:00:00Z,986.2439632837832,4067.299703297735,6829.215316183654
1,2018-01-13T13:00:00Z,1544.7109384891455,4155.31391603431,6859.967863179767
1,2018-01-13T14:00:00Z,2065.0381450701134,4732.767133851506,7477.777615385653
1,2018-01-13T15:00:00Z,2708.775378263531,5203.483946515741,8880.43008642262
1,2018-01-13T16:00:00Z,2581.8374772496513,5853.158179181732,8638.927441589503
1,2018-01-13T17:00:00Z,1767.628002678061,4934.665785313654,8190.698650625172
1,2018-01-13T18:00:00Z,559.318433834489,3941.0654383723186,7013.664557105679
1,2018-01-13T19:00:00Z,-308.98769065269926,2807.843861878109,5707.502383976283
1,2018-01-13T20:00:00Z,-1113.812542776751,1765.5448808914853,4339.267388313229
1,2018-01-13T21:00:00Z,-1078.7244885559817,1114.712121784323,4121.0510149912925
1,2018-01-13T22:00:00Z,-1960.6608811622327,1038.897550195795,3773.0506860027926
1,2018-01-13T23:00:00Z,-1808.2790030725178,959.3240824705712,3446.9739569423273
1,2018-01-14T00:00:00Z,-3099.523212521534,-758.9251253989149,2229.655876088672
1,2018-01-14T01:00:00Z,-4773.822478492199,-995.6778793028544,1759.2787955927902
1,2018-01-14T02:00:00Z,-4185.265823866091,-1792.3823111158358,687.5858002097398
1,2018-01-14T03:00:00Z,-5203.067687791952,-1438.4801102286756,2054.5760654913206
1,2018-01-14T04:00:00Z,-3909.7589176420397,-607.5231549307779,1973.2818788903928
1,2018-01-14T05:00:00Z,-1514.6681213721477,1135.3373621420676,4709.67675302208
1,2018-01-14T06:00:00Z,-621.0630143771018,2781.7458266311737,5104.055532943437
1,2018-01-14T07:00:00Z,1170.5406339942847,3660.5835824103265,6434.3917802121505
1,2018-01-14T08:00:00Z,1572.9955935468192,4513.006780925037,7203.7922540253785
1,2018-01-14T09:00:00Z,765.806086780261,3769.831376950165,6520.907846588181
1,2018-01-14T10:00:00Z,254.9485049334785,3381.69649483289,6855.02495045268
1,2018-01-14T11:00:00Z,108.91474197047455,3353.9043730717217,5922.703477140258
1,2018-01-14T12:00:00Z,102.37276785502263,3440.245607403209,6611.717663826219
1,2018-01-14T13:00:00Z,1452.6724524469446,3594.263853652399,6304.502159356765
1,2018-01-14T14:00:00Z,1545.6151134268184,4694.851409305037,7194.611126991676
1,2018-01-14T15:00:00Z,2092.102047250731,5099.065121217935,7602.514811853205
1,2018-01-14T16:00:00Z,2678.2972410242514,5459.709141092418,7998.749968202134
